Activity Type,Heart Rate (BPM),Body Temperature (°C),Acceleration X (m/s²),Acceleration Y (m/s²),Acceleration Z (m/s²),Stressed State
cycling,95.14015461271369,36.691953509886666,1.1941094030473725,-2.1523835446091804,1.159381043300522,False
running,84.82500870942675,36.908568229571905,-0.9811655311396816,0.8764556455029355,0.973101561015072,True
cycling,104.63263385420558,36.160763800450404,-0.46440426230938764,-1.5614932224418594,-0.7790927393767005,True
walking,47.21367675889659,35.88968369041148,0.4620608932518965,1.503419828428999,0.20323595458603103,False
cycling,81.71393447856224,35.80684107186798,0.7833905092825955,-0.3301200939664503,-0.45763324933761523,False
running,106.91609956663578,36.663234310132964,-0.2515388860444957,-0.2116669819311769,0.18568858041873892,False
walking,65.95848944361704,36.06513353705847,-0.5975101946916416,-0.6277339060845056,1.5091310134045506,False
running,95.89059045786954,35.46078216452761,1.4223698616985077,-0.2880388739220764,0.605606232631313,False
running,99.33680567262616,36.530265715599135,1.7388996637975789,1.4185313451480366,0.508608373233442,True
cycling,69.33130214462905,37.69171823504374,0.9788580507817954,-2.4878086565350794,-0.4303093199546424,False
running,91.41380631752915,36.523217345462385,0.08531814256502405,1.2769653860881878,-1.4840566649243352,True
walking,71.91267913495017,36.7488087163962,-0.8082657216409264,0.33802348110170816,-0.2084682105404079,False
running,108.45657242869268,36.33352407877662,-0.8304444065565653,-1.2070216478572156,1.2066081548639151,True
running,93.82269954081875,36.27443091554077,0.5225141052657575,-1.0753123930492379,-1.5271678565896476,True
cycling,88.28443722416735,36.98545160700232,0.4183982208886837,1.676393027208203,-1.055089368176695,True
running,107.66298438776336,36.30639600203233,1.4015985929464294,-0.9455068799427312,0.12626773623406817,True
cycling,86.96821271274946,36.57170058730459,0.6504500925361392,-1.1533505105959594,-0.9846547848472624,True
cycling,87.29584338498955,36.602286719581436,-1.503080301759818,1.1373145423647293,-0.7925234471152126,True
walking,56.12433255331936,36.023542532012684,1.0519476177229186,0.33855287628591424,-0.4235985817281771,False
walking,56.81637352628768,36.95038085648425,-0.9980606273144129,-0.9379255765363989,-1.3656174041901494,False
walking,73.44319124264149,36.23048031684511,-0.3839712719523516,0.216624975404619,-0.9741218462163683,False
walking,65.67261692174392,36.240891534189466,0.2502002062516945,-1.0257526836402773,0.7034279167873088,True
cycling,79.09384820851166,36.937487893852925,1.9956674897839644,1.1008213984226052,-1.307369782230964,True
running,102.67194191601995,35.81815963776556,3.109918556005361,1.0613709648731335,-1.5978721344948377,True
walking,78.80972590257845,36.46717761275216,0.6067230591361827,0.5320061988219431,-0.6300249795338944,False
walking,59.369940587282706,36.45503935861442,-0.18319661872038787,0.3616610612470166,0.7319555025098458,False
walking,67.21090220613998,37.025499332254086,0.5345056484805503,1.7611881248673737,-0.19692180799688955,False
running,99.11336262266646,36.83750215887742,0.8876554258738361,-0.0003136726117747121,-0.46458107811561833,True
walking,65.28968446114061,36.44086544240803,-0.3206676255571917,-1.1818741254208012,0.04435879751560705,True
running,116.85569638152117,36.90005800332701,1.7952113559123222,0.44947391283230687,-1.745707432859652,True
cycling,85.47382908633064,37.4930092708888,0.23007075919140207,2.0860470495371137,0.49470565377503245,False
cycling,89.44931761908293,36.767775862415405,0.49774308909139425,-1.0147594931858521,0.38343503140364416,True
cycling,95.09001816347782,36.681800295951625,0.6659242520544614,-0.36146276669398575,-0.40930847409572124,True
running,104.27747906976079,35.894280649563804,0.4215866106144557,0.41644603810145264,1.0059245117964166,True
walking,71.07893943647699,35.91207226915473,0.8389405004696122,-0.05390484900573916,-1.1274960989530387,True
walking,64.26812649637826,36.27531424910512,-0.6172531865469232,-0.9823035803773146,1.127908993253569,True
walking,63.049569513284325,36.19451663942039,-0.5583017539460305,1.1218578562304709,0.15449366559525113,False
walking,59.95619952851216,36.29386703603262,-1.100154232971695,2.3200407220172594,-0.3365525898781734,True
walking,65.7480895001365,36.44193836580898,0.4395012306202264,0.19613145902390733,-0.01987363536831157,False
running,109.15267516003865,36.72254031707579,0.7789365035121141,-0.9040682897360003,-0.10726476581094174,True
cycling,67.39556964183186,36.494084965163175,0.4577728661518858,-1.548960525053475,1.220282896417717,True
walking,86.26873392270062,36.92585054308721,1.6744924333475373,0.2579759812211809,-1.0766791274710135,False
cycling,64.9329471158362,36.48374176472523,-0.005596018829046555,1.1038773433162576,-0.7625192391465982,True
running,84.13186684886182,35.55841852146087,0.6687416555925126,0.4751677464953816,1.0363028920724797,True
running,119.49949733514923,35.867542518432415,-1.0917008761393143,-0.002403840918853844,-0.5955349351838592,False
walking,73.34786205750733,36.53398508622793,-0.387099702474401,-0.5892716517893062,0.9005330773315916,False
running,108.05098673596848,35.72298437108675,0.6955377575657775,-1.0921636327180897,1.6994359830087096,False
cycling,87.59228165889132,36.87980301220825,0.849102110743144,0.8347513263248821,-0.40179502694163366,True
walking,61.65126695784473,37.25728292084367,-0.29396694766418224,0.9137716213855857,0.6813623265753054,False
walking,56.65349948728332,37.09731563157468,-0.07159925185806683,-1.5457297866907331,-1.1536922813398585,True
cycling,78.66336650128366,36.36325209274301,-1.5178737466808094,1.5898389781806839,0.7547332980678092,True
walking,60.54080246462707,37.11523780598577,-0.3570292008066094,0.5740712208940013,0.1994239859867671,True
walking,70.59299815801563,36.449506677614174,0.8903831635197862,1.3995946451457935,0.4730382821602152,False
cycling,73.01829222905606,36.415109030044874,0.5752050161065663,-1.342127748485115,-0.645572072035395,False
walking,54.47196141335767,36.19449234624767,0.5006657213812097,-1.365824155415439,-1.6610834155671725,False
walking,60.10318037936225,36.31800948323781,0.04977368718096008,-0.14896930976729691,0.5032520647495048,False
cycling,86.47601764199474,36.350251385792994,0.007063158628176452,0.5027844268951942,-2.0634031524794545,False
running,91.85500508418866,36.595339139509875,-0.6603211394734471,1.7963608229269636,-0.3173504922425348,True
cycling,67.78596242569064,36.50099383553094,0.6988284202025348,0.7060789138151315,0.9411818664199697,False
walking,67.67644293891018,36.74762263266097,0.4209729443893898,-0.24268127681203333,0.19189773587303607,False
cycling,79.65050349314352,36.79254472272349,0.49201884799279927,-1.0263692076658921,1.9483426447898131,True
walking,58.58339866751501,37.10802999472913,-0.5260348426675804,1.23000057271915,1.0251091525817735,False
walking,58.94999318987267,36.923415937499264,-2.1533429198712444,-0.9647054257507148,-0.6538983883255765,True
cycling,82.68920488580807,35.85282698469447,1.0971527117536957,1.6284685547723217,0.02731337985143867,False
walking,48.898367106260224,35.14428264557641,-0.47883745600840416,-0.28438464960650933,-0.04737070254443595,True
running,80.14652671448171,36.87998248152271,-0.8627757640431206,1.5905820726178503,-1.5821767633461272,True
walking,57.69123277036166,35.98589321436633,0.6934789119139937,0.6789312900592783,-0.9403989164843533,False
cycling,75.39517289172802,36.39068481666073,-0.3920126399191296,-0.13699548944245826,-0.5607609069798603,False
running,104.47618246314305,35.83860856829881,1.0599363840466218,-0.5193963718261266,-2.0362205028559366,False
running,126.72543940001209,35.59957835101396,0.6170059495766975,-0.3409078773460798,0.047493468251642953,True
walking,72.30487318922741,36.85575001948723,0.6835693232004776,0.4283166923752375,-0.24907184465304072,True
cycling,81.33075210996313,36.941703025546836,-1.3659557112005343,0.07715649621771674,-1.6728939013115742,True
walking,64.93850616051884,36.30917102594529,1.2119439853864005,-0.5938114080687051,0.4042128652773321,False
walking,51.90634559580586,35.0795232636536,0.26125053123385605,-0.16563141031763223,0.7158727446909595,False
cycling,79.59699388900994,36.32179269204124,-0.36927713924620315,0.0785770297191498,0.2270344788648889,True
cycling,74.30048685010406,36.67799612509616,0.14338846734225108,-2.128734094414812,-0.3240681752089702,True
walking,63.16948282415468,35.76945429228333,-1.77623523289832,0.4581681147886987,0.5914421517518549,False
running,89.6137757156021,36.712629409254056,0.40865281148067084,-0.9797212247168068,0.6802203604766911,True
walking,70.22067746810903,36.56261764274063,-1.0293715081820716,-1.153332403205745,0.3074035697196884,False
running,125.66103814533074,36.82475099789601,-1.3526702858435344,-1.6873443471107104,-0.8246122504347609,False
walking,59.774123098662436,36.36139051589238,-1.5223591862178911,-1.7938924978678903,0.2766007655111807,True
cycling,83.2190186158117,36.00891534402119,1.1126883749899252,-1.3554475031122892,1.195480650825479,False
running,112.47093858885547,37.019818212075194,-0.6292633936927887,-0.7090209576304904,-0.5966290586117302,True
cycling,71.67329137272553,36.49183974392625,1.5337277099164992,1.9532591375265682,2.0979393391324312,False
cycling,83.58988606441825,36.585443548948604,-0.5358014630522978,-0.5258796758952039,-0.5256309339853844,False
cycling,79.30056558037909,36.003162918185126,-1.7073579575929467,0.17775010626803134,0.032407013340136216,True
cycling,77.94454918115629,36.21165472682538,-1.1165244399486591,0.4004813865063287,-0.6724855960063362,False
cycling,67.92860660198738,36.21322872253814,1.2358116200069387,0.13106518621584873,0.22327083592026087,False
walking,65.96701378717124,36.353212213336924,-0.15589817793666752,-0.07744346072599365,-1.7422216926352752,False
running,109.17771097423808,37.23640048936755,-0.5482872964906009,-1.1952937635992447,-0.5460417988167212,True
walking,79.09679605570415,35.73078231323243,0.1600182258527877,1.4509275482792119,-1.0921212003485672,False
walking,75.39537913075557,35.63771936225021,0.501782736167545,1.8071966436378852,0.1353383478922909,False
walking,85.1338156400868,37.14944885845185,1.1173988159024608,-1.6826586941226858,0.9944473755089074,True
cycling,69.8204898215271,36.47987729975187,1.4484992298929262,-1.0240285908863795,0.6460061871145515,False
walking,66.466074987663,35.94567228611264,-0.35976864578908574,-0.2798103423770061,-2.3716593608588923,False
running,105.95168450126098,36.93169630255348,-1.3260476860820383,-0.9645377949101913,2.0420696529278803,True
walking,87.60449782426569,36.192442485586085,-0.413465161123276,0.5059655534558652,0.2952799406208684,True
cycling,70.35081827134016,37.434029478773695,0.26028050658288615,-0.7282722024066131,-0.7764991404930003,True
running,86.34539576780047,37.00814641942209,-0.9637589262106109,2.1650560678066024,0.15712791899094083,True
running,92.49909464337244,36.41056806720351,-0.9571509148950429,1.190548594343596,0.17618982250269238,True
running,71.1283714831361,37.4185803910383,0.34378788154988543,0.2125740306322149,-0.6668487169515637,True
running,92.73258554201549,36.006337744441375,-0.04865235157045115,1.0269862633197322,0.1979166673420755,True
walking,51.52418260959102,36.873544812241754,0.03279699541158651,1.105900424357309,-0.6074722876203072,True
cycling,81.12962436150468,36.582327766556936,-0.7584953347000695,-0.5639474880582432,-0.40436199269002276,True
running,106.07868290610539,37.03166801050108,-0.23040071420576733,-0.8162172445419648,-0.6862791357550845,True
running,133.6921637823261,37.282367688109495,-0.9242331442683044,0.07814306296964744,-1.4326712897396527,True
cycling,90.62657071754624,36.53907180636633,0.8901984111247868,0.861636124497944,0.1458364702153839,False
walking,59.24545016449797,36.03939422086249,1.0352493347237526,0.13906039865341766,0.5852994365163381,False
running,89.22627140315925,36.66757759696581,-1.8461878622380938,-1.5769964821909972,0.5148835960763722,True
walking,68.19610390736096,36.08493816238518,-0.92951086019241,-0.8028244439508423,0.8199252526352343,False
walking,48.25404626919961,37.46554449964118,-1.496529255090079,-0.07397286359437803,0.3243402100148682,True
walking,78.08810785139819,36.62241207548034,-0.6500239344068982,-0.07566560432583026,-0.5327254982169035,False
walking,76.42690612247343,36.20954863822879,-0.08343796979036086,1.9725421767898081,0.8396638644311888,True
running,96.17708114803366,36.52827165358269,-1.44964521969853,-1.385987942398998,-1.357517539841935,True
running,76.7216067755897,35.7865086409266,-0.9218598131253132,0.5055892418358746,-0.9006713825124801,False
walking,76.80544523640513,36.01351774022916,-1.0039573720814985,1.4891131083282896,-0.9642000714232447,False
walking,63.515169411530984,37.12780540326346,0.20726732939894396,2.271449745422796,1.0800560591393102,False
cycling,97.67496425697834,36.37577864456538,0.06934433703625043,-0.40439742318396127,0.9427885141400756,True
cycling,61.80665326643961,36.03375708041987,-0.7217375533372533,0.4914294527201998,0.48730523704499484,False
cycling,70.67278141493239,36.82791951096756,0.17682087213939798,0.5697603571986469,1.0719298652117972,False
running,102.48293400855202,37.066190776003545,-0.5466800845872654,0.19548173155329082,-0.8792827824119881,False
cycling,81.36428254944121,36.761490075762794,-0.2716551103260533,-0.09884520123930605,0.3485951198609804,False
running,98.02967809452053,36.94520244141793,1.673452090298537,0.4359753895000459,-0.12517442838316423,False
running,108.53990943444974,36.05056920669378,1.340461051790348,-2.5322460852196853,0.8468821038849139,False
running,87.49087912156388,35.82831773418453,-1.2995812369275976,0.6820694900626313,-0.11522423255219759,True
running,98.75529341167652,37.085538683615376,0.8297324178791745,0.12617790366196718,-0.3849428884100812,True
cycling,79.84973933336781,36.39791345253766,0.8113965544915921,-0.22247489677826537,0.54090851856099,True
walking,69.90474101372563,36.36285953282887,-1.1482632887526183,2.046862195719558,0.8761691671912328,True
walking,71.49544388636184,37.23743189419343,0.8187776437548606,-0.6749340187905523,-0.6683451948468017,True
walking,51.97783761741155,36.7057241857849,1.5379319184125528,-0.4030759890650308,-0.0610756713523761,True
cycling,61.85081471053682,36.63780691455658,-1.1225448062444139,1.991553302204734,-1.0584406336416528,False
walking,74.06926650106811,37.5418343005467,-0.9175028210142636,-0.8320613048498566,-2.4980610174929394,False
cycling,89.17780976329298,36.13517595953455,1.0176614668435024,-0.5501152829365389,0.200459631413729,True
cycling,71.6585863804452,37.04455490514812,0.271495310825648,-0.14702542343084998,0.6089053562546319,True
cycling,95.57794909571611,36.60818704575425,0.5514762752395233,0.8407344821295493,0.2620668090867255,True
walking,67.23757459275545,36.82479844778517,0.3405892164004968,0.2078025073533134,-1.9495617177543672,True
walking,76.96330192955543,37.21468499875448,0.39069592092814415,-1.2926253471522626,-0.35084943007647457,True
walking,67.73943948046814,36.419162818496055,-1.326472128311083,-0.5321685631271895,-2.2183477600510813,True
running,137.02912779555712,36.728205782221735,1.0473177066214483,-0.6073544332122114,1.3697011076541847,True
cycling,100.99469332194427,37.05931946117574,1.1695899924277735,-0.07722104522304557,-1.086054582118086,True
running,98.28730304539295,36.38897670433378,-0.22939074406802776,0.4258436586298291,1.2554036094598964,True
cycling,90.25978784625643,36.11075559345887,-0.04347694981386243,0.4182057558879721,0.9458696436841456,True
walking,68.81750577913574,35.92796764968052,-1.5311075025557221,-1.7760117540484022,-0.9005903525360617,False
cycling,94.37349734616807,35.68823814105355,0.5142547560178349,1.063940987560856,-1.132784951267745,False
cycling,71.1200885548677,37.42472998491394,0.5720574417141441,0.2525688459966235,0.35037021638633825,False
running,112.69810686150993,35.920931332282976,-0.062191016999311004,1.3845320475939062,-0.844324037183071,True
cycling,93.59569771491496,36.28138220412104,1.1243533598705027,0.4441983272906719,0.10248464215820753,False
walking,48.931093831791614,36.36355102626456,-0.3340772309799405,1.1013229577357622,-0.48282759080691834,False
cycling,63.95966146174495,36.81260392478184,0.5646059258936003,0.46654531145012695,-1.7811584144656334,True
cycling,52.987163001169094,36.893776013879766,-1.0196643386921156,1.3462257562027482,-2.230468019124459,True
cycling,74.07737869179164,36.91675675897052,-0.02355215087423812,0.5222506360177785,0.22668424849459717,True
running,112.30498584135546,36.03886507987781,-0.17435425790283585,-0.09791524644290406,-0.5615577463306254,True
cycling,96.97059721867956,36.38773992452769,0.22530792204094158,2.2724347204468818,-0.5530898169141323,False
cycling,79.16093506410003,36.75633868024748,-0.3695269288333586,0.8890371222798921,0.6958638390937854,False
running,127.923133337889,36.35063082034252,-0.1314725956716678,0.5737444210044131,1.1734422766324448,True
running,81.34634483015239,37.27189376661877,0.8260471714415063,-1.276304416538336,-0.2725447213618092,True
running,78.17552542165438,36.85605893340345,-0.43676423723821745,-1.2883076174635377,-0.3405987069098615,True
running,102.05813696354649,36.83608248172786,-1.6065771007386793,0.2927154821418534,0.5001430331138838,True
walking,70.49845065023106,36.96064599755642,1.7495839042054206,0.1455211977682408,-1.3569355696995753,True
walking,61.295920706359944,36.95827296920388,1.3814540786904865,-0.6141225650083162,0.223153054747697,False
cycling,60.51750770111474,36.658296176835954,-1.2922626951056186,0.14098269961206,0.551885971822154,False
walking,61.5454966872331,36.01621694679162,0.6897078052451944,1.5886269280435958,0.6802302084176292,False
cycling,62.09825897574144,36.80062966562181,-0.5029747705513431,0.6954024745502987,-1.936752702502465,True
walking,69.18838118430472,35.98759419794056,0.26348721533105957,-1.1410085097527383,-0.7613552698089406,False
running,114.49296327623449,36.17186133498203,0.2942241290134937,-0.1115088271429437,-0.8782632528234666,False
running,90.64687225969392,36.768986856911766,-0.234407800316322,-0.8049664808525608,0.09988695440921298,True
walking,60.08444280466495,37.22013708538753,-0.7837656655863965,-0.38769991640856116,0.48074457976798396,False
walking,55.51845057830539,36.377473976746884,-0.6905410523162594,-0.41361566562964275,1.4967104074459814,False
cycling,77.36274492929641,36.55252283926022,-0.9161919154812425,-0.4776455826040052,-0.4949654803680731,True
cycling,91.13025836552228,37.190592329299626,-0.8318222082304447,-1.2551353719733949,-0.49757249830921385,True
cycling,68.40862039454436,36.5377965647355,-0.06717829004935526,-0.12765468151819012,1.149672018878747,False
running,113.6461525734688,37.675680891392965,-0.7157599891107518,-0.56060763684731,0.2965769385303051,True
running,94.645167957466,36.942545408835414,0.6820520657126199,-2.929448690002268,1.2676515111879738,False
running,90.25539693111818,35.55488089335729,1.4872461553359273,2.052972024501663,0.2887280030098363,True
running,98.7385107216527,36.94576333976527,-0.580053241370043,1.088769654216672,-1.1571166187132709,True
cycling,68.12046917059367,36.69237614316328,0.23940450053537707,-0.37630072492499606,-1.3331283547778066,False
running,95.10546664366188,37.14527250513383,0.49968511030293383,0.018819049740598424,-1.551512249058929,False
running,82.6703903448742,36.77744629368104,0.4720022709192744,-1.1716543473175618,0.6620518347584732,True
running,132.35153425707645,36.507774256721184,0.07595526791608741,1.6957228778108653,1.188596823087008,True
running,103.62085185377951,35.903285305119546,0.7426824183597224,1.8972886947731116,1.849362141386381,True
walking,59.21825637769867,36.405162762650896,0.4822489526806572,0.1566937282465246,0.8431053323232401,False
cycling,84.47326178695306,36.015397711877554,-1.2376624223272978,1.0235306441853447,1.1628385775349859,False
cycling,78.5258058482012,36.166760682482334,0.8691560643892732,0.17528677893392386,-0.5800163326536847,True
running,97.32474660373431,36.85318031396785,0.8872908372667421,-1.3367254388759306,-1.1564158167438567,True
walking,67.45710817165461,37.35795781333025,-0.7632861041785816,-0.4118233689636573,0.8500793324175533,True
cycling,91.75461879223458,36.709682996362346,0.03793783544760203,0.13192796677195706,0.41768075223940065,False
cycling,73.91211547662768,35.82665421981566,0.6833289928110694,-0.4545477187434442,0.10744437434089255,False
running,97.68681870792014,36.91671210446262,-0.20931381957936157,-0.218653277435036,0.3873714806329899,True
running,99.60170770638192,37.05034506936705,1.0729780477660118,-0.09139955750911445,0.3231854824582059,True
cycling,54.94128258604846,36.19208328166776,2.3638724946193608,-0.08087849786546131,1.2838168598535613,True
cycling,64.259168812648,36.41428805377607,-0.7859860326349823,0.05225849049748321,1.2949855848169558,True
walking,73.50485109690588,36.70281521709073,-1.3810446031537749,-1.060605066396601,0.544220352340347,False
cycling,98.93783130139342,36.078469382188125,0.30381859560487573,-0.7170161491279362,0.8458028725629282,True
cycling,74.3083949759343,36.78590602282437,0.7215625051261435,-1.2845842656999693,0.5140625524247758,False
running,110.52137820910022,36.45135704050778,-0.23086637384476896,0.9778155496862003,-0.4611697320346189,True
cycling,84.43517232401366,36.640412133007295,1.4532606633210343,-2.1056469418403245,0.7565646749131401,True
running,145.73083751291307,36.0674138827891,-1.3386057997232488,1.1535903433169254,-1.3944950688592617,True
cycling,93.46702574357708,36.51843120785507,0.6929186230316111,1.3863493972628433,1.0538915522958832,False
cycling,75.1632009340835,36.891160234469,-0.6058608207588934,-0.3021805869826214,-1.194522939766035,False
cycling,71.03357278871822,36.33990801612677,1.7193779062072967,-2.6031370878272986,0.28580328679473294,False
walking,47.63164263712113,37.291691436325785,1.9925153531681183,-0.3613105619672905,-0.8451539584261589,False
running,103.56649027670147,36.471102622627996,-0.7666565877833479,-0.06418416128881928,0.5533889830744267,False
walking,53.80663183366189,36.80624563295574,-0.5495571359085801,-1.0105982199289134,-0.03392522592790888,False
cycling,62.280041081730765,37.05156345351924,0.8595878869798019,-0.5152183938082427,-1.5947559581633324,False
walking,53.85863944340589,35.856200455839726,-0.3871306497895146,1.5301951988633513,0.42069963101847885,False
running,85.68245446403967,35.596119058865725,-0.04541121793223822,0.664927162301741,-0.5779207768327106,True
cycling,101.00257084903319,35.77630560079941,0.02538842054241018,-0.9245641143780999,0.8811467208133691,True
walking,71.16894126294372,37.04777629122734,-1.9196731561976563,-1.5975991695954321,0.0013256887344072295,False
walking,61.11578269426992,36.1114595294759,-0.01383774609423725,-0.3270173176097711,0.39542098538803816,True
running,124.78963642440671,37.63036365116155,-0.6897277740641738,-0.21345677935043825,-0.9575689550152119,True
walking,64.52130238308285,36.25894359799879,-0.493122822399772,0.4961991873633163,-0.5893322314273619,False
running,93.92208882047447,36.454438204366454,1.4436320034688142,-0.535316712567659,-0.4586386361010845,True
cycling,98.51957775172556,37.22109143597269,-1.2565068942792563,0.5114995753618614,0.8567024802425557,False
cycling,86.35532931280902,37.49692350655936,0.8132051867479773,1.9351540400602292,1.6773770878054892,False
walking,55.937620903570405,37.6302808282704,-0.2789629303318085,0.8155010224442626,-0.8051717517428763,True
cycling,77.18122772770431,37.04636109863448,-0.2797601684958344,-0.048088507330772585,1.0768481446576803,False
cycling,69.5051053762911,37.12335849417967,0.7903718960517113,-0.18315047105329468,-2.169677417725702,True
walking,54.308571643267186,36.89017936591501,0.34005129456889044,-0.35667313417987123,-1.1941894010922893,False
cycling,86.87757940873817,36.78204970531622,0.570612997219531,1.1806409124521446,-0.9587784561867748,True
walking,82.81200180571848,36.33668969122426,0.9681846605328611,-0.6273134459513029,-1.3525086894407223,False
running,81.90937300249084,36.06254244607469,-0.33130838318332273,0.04522270899998256,-1.58358838978758,True
running,110.30899413851736,36.44841765892193,-0.6122367345077503,0.05119790188108534,0.41299891213779755,True
running,91.99160819289709,36.3869723611962,-1.085150526557798,-0.501784192811532,-0.21406769772786138,True
walking,59.428611554901195,36.27303540266049,-0.8254105299789551,-1.3724655478841008,0.3794053976051097,False
walking,58.07861899255493,36.806689263684596,2.9490944253087252,0.32297450361766816,0.690472686121513,False
cycling,68.95877267446099,36.89368343824913,1.2446795807367868,-0.06100397185538355,0.26561699317253346,True
cycling,78.7613628266459,36.46907788377646,-1.3510743662080213,0.5002404694365699,0.6577631761503737,False
cycling,66.35330590166045,37.25265932149804,-1.3224579567435701,-0.5336003064391669,-0.06953228624226938,False
cycling,81.24326080036724,35.91310908775154,0.4818660617184915,1.2208212988130478,-1.1869933883057446,False
cycling,78.01883970134263,36.4559012397001,0.547264797377967,-0.8767737812118448,1.0578141808207961,False
walking,61.676579980886515,36.14682512941893,0.5488838353173644,1.7120402840178925,-0.589112132781127,True
walking,59.23086522675512,35.57443309106184,-0.25495579355369785,-1.7476365098282616,-0.9355962987624259,True
running,92.94862408878188,36.51794088056208,-0.12545426000290022,0.43477006455689116,-0.17791787580439816,True
running,111.6658970748385,36.58101805299963,0.3278795241593574,0.47543068252662346,-0.912810919296513,False
running,108.55314314959038,37.402627106450254,0.08589300629333041,-0.7955570679408823,-0.4174303819894322,True
running,88.61073523111732,36.949446484288806,-2.219300372747535,0.4243939378610126,0.3440539215634665,True
walking,65.62216211323523,36.074951504809526,-0.22979963057519381,1.2795186697601588,0.3483417392461269,False
walking,71.82067372404389,37.63558734537631,-0.8514064342603136,-2.2168188393540644,-0.8978300664256293,False
walking,50.04441680332254,37.15429922438703,0.17521141890851205,0.5027448074908146,-0.4877053729487446,False
cycling,87.73320820038096,36.82360343326652,2.98525900260341,-2.4932708203300775,1.0743330047702437,True
cycling,71.52066694243649,36.611150078125384,0.3674816654743044,-0.965664803523208,0.4964001177339411,True
running,115.1101198297686,35.74768349662831,-0.3135296861723979,1.6291663649009451,2.0750650393485417,True
cycling,70.22431594622459,36.29250696310004,0.9218015019772522,-0.581782033392054,1.1801281737415277,True
walking,47.37787773019414,37.1696238827671,0.4826878872092127,-1.1738799644089726,1.144293068559939,False
running,81.36526807413098,37.54031944823947,0.4200944904518413,-0.19793772898468187,-1.387868550455802,True
running,104.47533645423319,37.52818692161966,0.606850593215671,2.067906338163552,0.7638603516334226,False
cycling,78.08708748269672,36.266323860940005,2.0565435648295414,-1.8316822472060261,-0.05310680169691065,False
running,89.38917800331332,35.897109523116676,-1.1308884353259157,-1.0513099116393445,-0.5509818035382495,True
cycling,88.60180501003028,36.537234648788186,0.47363207681145447,1.4974316831796264,0.1680153405325285,False
cycling,58.030501545744706,35.6475871335047,-0.9263811299815384,1.8577023435377324,0.9452115346114836,True
running,103.1699323682485,36.82374861668752,0.5555126463422483,-0.10343122429028392,0.5008315910042116,True
cycling,66.62157596315873,36.589612807739215,-0.9186865114860944,-1.2390527025266425,-0.87847380134206,True
cycling,74.56896902142172,36.26138028188251,-0.4173668136050844,2.095843501809159,0.7424589135926203,False
cycling,78.77004367439221,35.72794931503438,-0.2950899142379063,1.5944423917491968,-0.6375875420759639,False
cycling,71.82065204917495,36.69563989536457,0.975816719344709,0.678946987762233,0.21668311896428621,True
running,97.31811532514288,36.182928025408486,0.9184544439424138,-0.81240234893742,-0.3033500674771342,False
walking,76.2100154818292,36.019667303488575,-1.2457173764463845,-0.049029340838036735,-0.2188662517356257,True
walking,63.87849923617267,35.22409003223235,0.054934110999848726,-0.16036008104483077,0.7662429750405095,False
cycling,92.19625816324393,36.4165141794277,-0.7095798547491726,0.33085130461557777,-1.040193719815898,False
cycling,67.72708093940959,37.41042143354801,-1.2585049106753345,1.451001438131336,1.945195074276933,True
cycling,90.28257507598084,37.306321801666016,-0.21701705042437042,0.8794170411374032,-1.8210860692944963,True
walking,77.8361301883331,36.35783903766207,-0.3084827884558197,-1.0773760769847582,-0.5976676832548571,True
cycling,49.687563882435725,36.160042367583465,2.4267164863455224,1.3764964500195378,0.370211889941741,False
running,90.87442465982801,36.54174163409156,0.43295982536069616,0.3131321400131553,0.5843141664353099,False
running,112.62210086710252,36.101176351517054,-1.3776175007542373,0.6870657958589163,-0.10047572057170515,False
running,101.3121983131582,36.620547586924054,-0.5647740041709423,1.466540859278603,-0.057390703001542406,True
walking,64.66177596195425,36.86309576760354,1.0213832954293984,-1.1115802495135512,0.41055008532761655,False
cycling,70.55829808776832,37.157025403611335,2.088442772869925,-0.035825578706462934,-0.2310694774576803,False
cycling,79.91702855206864,36.485206326075286,-1.5859833122379583,-0.531454551359215,1.3931812579349059,True
cycling,78.91330057115091,36.44377529078676,-1.879924385139045,-1.5678594253654559,0.8393491142316022,True
walking,75.46897463537168,35.8980353900971,1.8709651753717822,0.3467099776049199,0.8728243510056346,False
walking,66.13533298410846,36.14219072418372,0.38961417737090387,2.5115565515844236,-0.966156723370417,False
walking,64.93895645625302,36.195854919014124,-0.8682927318763665,-1.8400777445057528,-0.07938842440570287,False
walking,63.278224353738935,36.760639267786196,0.5346290861224353,-0.032280611049470324,-0.3004659487207037,True
running,93.34380297803868,37.06863044132768,-2.6357477390168778,0.6405429350747734,-1.0056013756894657,True
walking,62.22128412188353,35.961558510387306,0.003375506597160999,0.12307820165618115,0.36016418394576694,False
walking,68.60151727059167,37.27918758353792,0.32782117284308526,-0.1131280525157404,-0.5376457577798165,True
walking,62.28232870995521,36.47015611244016,0.9242701395378298,-1.2992163634458243,0.655403829850237,False
cycling,82.02171620053124,36.44441599078863,-1.0138959522925377,0.23278674294016363,-1.0701915628943317,True
cycling,102.93417149266907,36.19375779699695,0.08568716140335904,-0.7567639770159263,1.719040612841821,True
cycling,89.63267657407557,35.009339282590965,-0.9254246260595873,-2.1899217049785533,-0.8963326585920618,True
running,96.90432844492398,37.051842310004865,0.2553837556743171,1.1945922205137307,0.21930233720043607,True
running,120.7007472340095,36.87142137241553,-0.8953463223630241,0.9583858198420424,0.7918593103880676,True
